"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0030335","positive regulation of cell migration",84,0.441295038151184,2.03738849717904,0.00183809302834599,0.0278732502408544,0.0226768512864304,216,"tags=33%, list=15%, signal=30%","FN1/TREM2/PLAU/GPNMB/MMP14/SNAI1/ADAM8/ITGA5/SPHK1/HSPB1/DOCK4/ITGAX/ITGAV/MMP9/TGFBR1/CCL2/CCL20/RHOB/PTP4A1/HMOX1/NRP1/HSPA5/NRP2/APP/FPR2/PRKCA/VEGFB/VEGFA"
"GO:0048598","embryonic morphogenesis",52,0.491580618434312,2.08065172075733,0.00188897090859239,0.0283052772582101,0.0230283356788008,138,"tags=25%, list=9%, signal=23%","FN1/MMP14/ADM/SNAI1/ITGA5/SDC4/ENG/RALA/ITGAV/INHBA/MMP9/TGFBR1/ST14"
"GO:0019220","regulation of phosphate metabolic process",75,0.453682365956756,2.06489867337505,0.00196934113717521,0.0286220783320277,0.0232860756544501,239,"tags=28%, list=16%, signal=25%","FN1/NUPR1/TREM2/C3/APOC1/FBP1/SPHK1/HSPB1/ACSL3/INHBA/MMP9/ANKLE2/PIM1/MIF/NRP1/CORO1C/APP/VEGFB/VEGFA/SESN2/SEMA4D"
"GO:0051174","regulation of phosphorus metabolic process",75,0.453682365956756,2.06489867337505,0.00196934113717521,0.0286220783320277,0.0232860756544501,239,"tags=28%, list=16%, signal=25%","FN1/NUPR1/TREM2/C3/APOC1/FBP1/SPHK1/HSPB1/ACSL3/INHBA/MMP9/ANKLE2/PIM1/MIF/NRP1/CORO1C/APP/VEGFB/VEGFA/SESN2/SEMA4D"
"GO:0006082","organic acid metabolic process",91,0.414830117504486,1.94995736892429,0.0019629301535095,0.0286220783320277,0.0232860756544501,230,"tags=29%, list=16%, signal=26%","ANGPTL4/NUPR1/C3/APOC1/SCD/BCAT1/SLC1A3/ALOX5AP/FBP1/ERO1A/HK2/FABP5/SDS/ACSL3/IL4I1/PTGS1/MIF/UGP2/LDHA/APP/ANKH/MTHFS/SLC16A3/ACSL4/DEGS1/SESN2"
"GO:0043436","oxoacid metabolic process",91,0.414830117504486,1.94995736892429,0.0019629301535095,0.0286220783320277,0.0232860756544501,230,"tags=29%, list=16%, signal=26%","ANGPTL4/NUPR1/C3/APOC1/SCD/BCAT1/SLC1A3/ALOX5AP/FBP1/ERO1A/HK2/FABP5/SDS/ACSL3/IL4I1/PTGS1/MIF/UGP2/LDHA/APP/ANKH/MTHFS/SLC16A3/ACSL4/DEGS1/SESN2"
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",44,0.547189712334705,2.23381502210805,0.00210411694228029,0.0301962130478131,0.0245667450613623,239,"tags=39%, list=16%, signal=33%","FN1/TREM2/HPSE/ADAM8/MERTK/ENG/PLK3/AXL/TGFBR1/APP/FPR2/PRKCA/VEGFB/VEGFA/SESN2/PIK3IP1/SEMA4D"
"GO:0072330","monocarboxylic acid biosynthetic process",21,0.642993613980719,2.10826250850597,0.00210889227183381,0.0301962130478131,0.0245667450613623,280,"tags=52%, list=19%, signal=43%","ANGPTL4/APOC1/SCD/FABP5/SDS/PTGS1/MIF/ACSL4/DEGS1/ACADVL/NME1"
"GO:0010810","regulation of cell-substrate adhesion",31,0.578301680686797,2.12910396426501,0.00221064243498541,0.0314203810796089,0.0255626919339645,82,"tags=19%, list=6%, signal=19%","FN1/MMP12/PLAU/MMP14/ITGA5/SDC4"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",50,0.508430016575698,2.12769733934819,0.0022474458318424,0.0316264955225621,0.0257303805433102,239,"tags=34%, list=16%, signal=29%","FN1/TREM2/HPSE/ADAM8/MERTK/ENG/PLK3/AXL/TGFBR1/APP/FPR2/PRKCA/VEGFB/VEGFA/SESN2/PIK3IP1/SEMA4D"
"GO:0007044","cell-substrate junction assembly",17,0.659487980026812,2.06380986290295,0.00225786672639088,0.0316264955225621,0.0257303805433102,82,"tags=29%, list=6%, signal=28%","FN1/MMP14/ACTN1/ITGA5/SDC4"
"GO:0034446","substrate adhesion-dependent cell spreading",14,0.701597322637137,2.07723719563528,0.00228006166857102,0.0317076201823582,0.025796381165052,201,"tags=43%, list=14%, signal=37%","FN1/MERTK/ITGAV/AXL/NRP1/CORO1C"
"GO:0030182","neuron differentiation",114,0.389102053869591,1.89321973683437,0.00233978805651138,0.0323057879516893,0.0262830327550978,255,"tags=29%, list=18%, signal=26%","FN1/SPP1/C3/APOE/SLC11A2/SLC1A3/ID3/ETV5/FKBP4/ALCAM/UGCG/SDC4/PMP22/ACSL3/INHBA/CEBPB/TGFBR1/CD38/YWHAH/NRP1/SERPINF1/ATF5/SKIL/NRP2/APP/PRKCA/VEGFA/ACSL4/DENND5A/PGRMC1/SEMA4D/DOCK10/MDM2"
"GO:0061136","regulation of proteasomal protein catabolic process",23,0.628675268017014,2.13976816208701,0.00262614930271978,0.0360024581713287,0.0292905342162251,100,"tags=26%, list=7%, signal=25%","NUPR1/TREM2/APOE/ZFAND2A/HSPA1B/PLK3"
"GO:0007229","integrin-mediated signaling pathway",19,0.654751082199703,2.11894599517367,0.00266898861130288,0.0363320773637216,0.0295587026337028,106,"tags=26%, list=7%, signal=25%","FN1/PLAU/ITGA5/ITGAX/ITGAV"
"GO:0001816","cytokine production",131,0.368061719421546,1.81742021832016,0.00271998660195645,0.036767371339733,0.0299128449269263,187,"tags=21%, list=13%, signal=20%","FN1/CLEC5A/TREM2/MMP12/C3/GPNMB/HPSE/ADAM8/CD81/ACP5/SPHK1/HSPB1/IL1RAP/HSPA1B/SLC11A1/MERTK/SLC7A5/ITGAV/AXL/INHBA/CEBPB/HAVCR2/HSPA1A/PNP/MIF/HMOX1/HSPD1/GBP5"
"GO:0007155","cell adhesion",193,0.326318533529358,1.69721870399259,0.00274558018524397,0.0368556006810875,0.0299846257072697,216,"tags=23%, list=15%, signal=23%","FN1/SPP1/MMP12/PLAU/TGM2/GPNMB/MMP14/IL7R/ACTN1/HPSE/ADAM8/CD81/OLR1/ADAMDEC1/ITGA5/HSPH1/KRT18/HSPB1/IL1RAP/ALCAM/MERTK/SDC4/ENG/ITGAX/ATP2C1/ITGAV/IL4I1/AXL/PAG1/CEBPB/CD9/CCL2/LGALS3BP/HAVCR2/RHOB/PNP/HSPD1/NRP1/CORO1C/NRP2/APP/NFAT5/FPR2/PRKCA/VEGFA"
"GO:0007369","gastrulation",23,0.625668882234723,2.12953558430454,0.00285829283143114,0.0376426229673587,0.0306249237417888,122,"tags=30%, list=8%, signal=28%","FN1/MMP14/SNAI1/ITGA5/ITGAV/INHBA/MMP9"
"GO:0032371","regulation of sterol transport",11,0.744527720773423,2.06717175115477,0.00288210460381226,0.0376426229673587,0.0306249237417888,56,"tags=36%, list=4%, signal=35%","TREM2/APOE/APOC1/ABCG1"
"GO:0032374","regulation of cholesterol transport",11,0.744527720773423,2.06717175115477,0.00288210460381226,0.0376426229673587,0.0306249237417888,56,"tags=36%, list=4%, signal=35%","TREM2/APOE/APOC1/ABCG1"
"GO:0034330","cell junction organization",81,0.438525049140632,2.008374102182,0.00283645586193149,0.0376426229673587,0.0306249237417888,296,"tags=37%, list=20%, signal=31%","FN1/TREM2/C3/APOE/MMP14/SNAI1/ACTN1/ITGA5/ETV5/IL1RAP/SDC4/DOCK4/CD9/TGFBR1/RHOB/NRP1/CORO1C/NRP2/APP/PRKCA/VEGFA/SRGAP1/PGRMC1/SEMA4D/DOCK10/RAB13/TLR2/C1QC/PLEC/SETD5"
"GO:0055085","transmembrane transport",136,0.360693263550193,1.79470746073724,0.00293285097244558,0.0380483283874987,0.0309549936618417,272,"tags=33%, list=19%, signal=30%","C3/FXYD3/SLC11A2/ASPH/SLC1A3/HPSE/PPIF/SLC16A10/ABCG1/ERO1A/SLC5A3/SLC25A37/SLC11A1/HK2/SLC7A5/SLCO2B1/FABP5/ATP2C1/SLC20A1/ITGAV/SLC26A2/MMP9/CATSPER1/PLP2/SLC43A3/ATP6V0A1/CLIC4/PIM1/GRPEL1/SLC44A1/PEA15/HSPD1/GPR35/HSPA5/ANKH/SLC16A3/OPN3/SESN2/TAP2/VDAC1/ATP13A3/ATP1A1/ATP6V1B2/ATP2A2/ATP6V1H"
"GO:0048699","generation of neurons",119,0.384143315252439,1.86564546380982,0.0030228312966408,0.0384416637921491,0.031274999703472,245,"tags=28%, list=17%, signal=25%","FN1/SPP1/C3/APOE/SLC11A2/SLC1A3/ID3/ETV5/FKBP4/ALCAM/UGCG/SDC4/PMP22/ACSL3/AXL/INHBA/CEBPB/TGFBR1/CD38/YWHAH/NRP1/SERPINF1/ATF5/SKIL/NRP2/APP/PRKCA/VEGFA/ACSL4/DENND5A/PGRMC1/SEMA4D/DOCK10"
"GO:0045595","regulation of cell differentiation",172,0.334436711783953,1.7175523144636,0.00300120096094453,0.0384416637921491,0.031274999703472,216,"tags=22%, list=15%, signal=21%","FN1/SPP1/TREM2/TGM2/MMP14/CD109/ADM/IL7R/SNAI1/ADAM8/SLAMF8/ID3/ABCG1/ETV5/HSPA1B/SLC7A5/ENG/ITGAV/IL4I1/AXL/INHBA/CEBPB/MMP9/TGFBR1/YWHAH/PIM1/HSPA1A/PNP/SRRT/NRP1/BHLHE40/SERPINF1/SKIL/CORO1C/APP/TSC22D1/PRKCA/VEGFA"
"GO:0009605","response to external stimulus",306,0.287280924077852,1.5541208338504,0.00301583262154943,0.0384416637921491,0.031274999703472,239,"tags=22%, list=16%, signal=23%","SPP1/NUPR1/CLEC5A/TREM2/MMP12/C3/PLAU/APOE/BAG3/GPNMB/MMP14/CD109/ADM/IL7R/RETN/SLC1A3/HPSE/ADAM8/CD81/SLAMF8/BNIP3/ACP5/SPHK1/HSPB1/IL1RAP/HSPA1B/SLC11A1/SLC7A5/DOCK4/ENG/ITGAX/PPP1R14B/TREM1/RALA/A2M/ITGAV/AXL/CEBPB/MMP9/CD9/CCL2/PLP2/CCL20/HAVCR2/PIM1/HSPA1A/MIF/GSN/HSPD1/NRP1/PSMA6/GBP5/BHLHE40/CORO1C/NRP2/APP/FPR2/PRKCA/VEGFB/VEGFA/THBD/OPN3/TNIP1/TAP2/FPR3/RNF19B/SEMA4D"
"GO:0015698","inorganic anion transport",14,0.693171837734469,2.05229164629182,0.00308660328003361,0.0389961054921893,0.0317260770579306,205,"tags=57%, list=14%, signal=50%","FXYD3/SLC1A3/SLC11A1/SLC20A1/SLC26A2/CEBPB/CLIC4/ANKH"
"GO:0045862","positive regulation of proteolysis",34,0.555560025424758,2.09286938032434,0.00316609915996656,0.0397407121832166,0.0323318670197542,100,"tags=26%, list=7%, signal=25%","NUPR1/TREM2/APOE/MMP14/ASPH/ADAM8/ZFAND2A/HSPA1B/PLK3"
"GO:0051222","positive regulation of protein transport",37,0.552625625214112,2.14790780384038,0.00321705375300987,0.0401197735778586,0.0326402601493837,276,"tags=49%, list=19%, signal=40%","TREM2/APOE/BAG3/ASPH/ADAM8/CD81/ABCG1/PLK3/ATP2C1/ACSL3/CD38/APP/PRKCA/ACSL4/PGRMC1/MDM2/ZC3H12A/TLR2"
"GO:0048667","cell morphogenesis involved in neuron differentiation",45,0.516799453616364,2.12814281530062,0.00332873699377089,0.0403889406450927,0.032859246507348,245,"tags=36%, list=17%, signal=31%","FN1/SPP1/APOE/SLC11A2/SLC1A3/ALCAM/YWHAH/NRP1/SKIL/NRP2/APP/PRKCA/VEGFA/PGRMC1/SEMA4D/DOCK10"
"GO:0051962","positive regulation of nervous system development",30,0.57376870610331,2.10132012339142,0.00333374434997991,0.0403889406450927,0.032859246507348,239,"tags=40%, list=16%, signal=34%","FN1/TGM2/ETV5/IL1RAP/SLC7A5/SRRT/NRP1/SERPINF1/SKIL/PRKCA/VEGFA/SEMA4D"
"GO:1903035","negative regulation of response to wounding",12,0.71600047210822,2.05094144867073,0.00328439843743405,0.0403889406450927,0.032859246507348,29,"tags=33%, list=2%, signal=33%","SPP1/PLAU/APOE/CD109"
"GO:0043277","apoptotic cell clearance",15,0.675746732479668,2.04739787964335,0.00335287820863278,0.0403889406450927,0.032859246507348,137,"tags=47%, list=9%, signal=43%","TREM2/C3/TGM2/MERTK/ITGAV/AXL/CCL2"
"GO:0050918","positive chemotaxis",10,0.745457775738962,2.0463747121984,0.00336400385093633,0.0403889406450927,0.032859246507348,216,"tags=80%, list=15%, signal=69%","GPNMB/CCL2/MIF/NRP1/APP/FPR2/VEGFB/VEGFA"
"GO:1990138","neuron projection extension",14,0.687645199083957,2.03592878542951,0.00333568732020454,0.0403889406450927,0.032859246507348,216,"tags=43%, list=15%, signal=37%","FN1/APOE/ALCAM/NRP1/NRP2/VEGFA"
"GO:0097242","amyloid-beta clearance",11,0.738192515314638,2.04958213374125,0.00351361899838979,0.0416676412508433,0.0338995594678356,12,"tags=27%, list=1%, signal=27%","TREM2/C3/APOE"
"GO:0010557","positive regulation of macromolecule biosynthetic process",292,0.292267057915862,1.57796935691556,0.00350227727418125,0.0416676412508433,0.0338995594678356,216,"tags=20%, list=15%, signal=21%","FN1/SPP1/NUPR1/CLEC5A/TREM2/MMP12/C3/APOE/MMP14/IL7R/SNAI1/ASPH/ACTN1/HPSE/ADAM8/CD81/DNAJA4/ID3/ETV5/SPHK1/HSPH1/HSPB1/IL1RAP/HSPA1B/SLC25A37/SLC11A1/SLC7A5/ENG/ITGAX/IL4I1/INHBA/CEBPB/TGFBR1/CCL2/CD38/YWHAH/HAVCR2/PIM1/IER5/HSPA1A/PNP/INO80C/MIF/SOAT1/HMOX1/GSN/HSPD1/GBP5/HSPA5/ATF5/HMGA1/APP/NFAT5/NAA15/TSC22D1/PRKCA/VEGFA"
"GO:0070887","cellular response to chemical stimulus",267,0.296918454003126,1.58623716974957,0.00353926013874493,0.0417157917572802,0.0339387332945117,216,"tags=23%, list=15%, signal=24%","SPP1/TREM2/C3/APOE/TGM2/FABP1/MMP14/SLC11A2/NDRG1/DHRS3/ASPH/SLC1A3/ADAM8/PPIF/SLAMF8/ZFAND2A/BNIP3/ID3/ETV5/ALOX5AP/FBP1/ERO1A/ALAS1/SPHK1/FKBP4/HSPB1/HSPA1B/UGCG/SLC11A1/SLC7A5/SLCO2B1/DOCK4/ENG/TREM1/AXL/INHBA/CTSL/CEBPB/MMP9/PTGS1/CCL2/YWHAH/CCL20/CLIC4/HAVCR2/MT1F/PIM1/RHOB/HSPA1A/MIF/HMOX1/NRP1/GBP5/SERPINF1/CORO1C/APP/NFAT5/FPR2/PRKCA/VEGFB/VEGFA"
"GO:0048638","regulation of developmental growth",27,0.608278329448796,2.18043452400716,0.00364236080360382,0.0424846356653668,0.0345642419386598,12,"tags=11%, list=1%, signal=11%","FN1/SPP1/APOE"
"GO:0040007","growth",93,0.400564160057978,1.88291543792834,0.00364844776019187,0.0424846356653668,0.0345642419386598,239,"tags=28%, list=16%, signal=25%","FN1/SPP1/APOE/MMP14/ADM/CD81/FBP1/SPHK1/ALCAM/HSPA1B/INHBA/CD9/TGFBR1/CD38/CLIC4/MT1F/PIM1/HSPA1A/NRP1/ATF5/NRP2/APP/VEGFA/ACSL4/SESN2/SEMA4D"
"GO:0032963","collagen metabolic process",15,0.672378245954022,2.03719193732986,0.00372199257353039,0.0430815068540972,0.0350498386691106,122,"tags=47%, list=8%, signal=43%","MMP12/SERPINH1/MMP14/MMP19/INHBA/CTSL/MMP9"
"GO:0006140","regulation of nucleotide metabolic process",10,0.741542153888565,2.03562584110474,0.00380414181539099,0.0435112788707147,0.0353994884596334,60,"tags=30%, list=4%, signal=29%","NUPR1/TREM2/FBP1"
"GO:1900542","regulation of purine nucleotide metabolic process",10,0.741542153888565,2.03562584110474,0.00380414181539099,0.0435112788707147,0.0353994884596334,60,"tags=30%, list=4%, signal=29%","NUPR1/TREM2/FBP1"
"GO:0006633","fatty acid biosynthetic process",20,0.635450961278248,2.07546190301007,0.00386164721188898,0.0439092003563612,0.0357232256010039,280,"tags=50%, list=19%, signal=41%","ANGPTL4/APOC1/SCD/FABP5/PTGS1/MIF/ACSL4/DEGS1/ACADVL/NME1"
"GO:0032879","regulation of localization",232,0.310710580513724,1.6543527323743,0.0039553954094981,0.0447121598044434,0.0363764896385974,238,"tags=23%, list=16%, signal=23%","SPP1/TREM2/C3/FXYD3/APOE/TGM2/APOC1/BAG3/MMP14/RETN/ASPH/ADAM8/CD81/PPIF/ABCG1/ERO1A/SPHK1/SLC5A3/SLC11A1/MERTK/HK2/STX6/SLC7A5/SDC4/RALA/FABP5/PLK3/ATP2C1/ACSL3/ITGAV/AXL/INHBA/CEBPB/MMP9/CCL2/CD38/YWHAH/PLIN2/PIM1/HSPA1A/MIF/PEA15/GSN/NRP1/GPR35/APP/FPR2/PRKCA/VEGFA/OPN3/ACSL4/SESN2/VDAC1/PGRMC1"
"GO:0019752","carboxylic acid metabolic process",86,0.430647411286364,1.99632196475883,0.00406651346353279,0.0457009914244702,0.0371809737730599,230,"tags=29%, list=16%, signal=26%","ANGPTL4/NUPR1/C3/APOC1/SCD/BCAT1/SLC1A3/ALOX5AP/FBP1/ERO1A/HK2/FABP5/SDS/ACSL3/IL4I1/PTGS1/MIF/UGP2/LDHA/APP/MTHFS/SLC16A3/ACSL4/DEGS1/SESN2"
"GO:0045927","positive regulation of growth",22,0.627105926667971,2.08362866539741,0.00419098770024096,0.0460294274123056,0.0374481795703349,239,"tags=45%, list=16%, signal=39%","FN1/MMP14/SPHK1/TGFBR1/CD38/PIM1/NRP1/VEGFA/ACSL4/SEMA4D"
"GO:0065004","protein-DNA complex assembly",12,-0.581472504630679,-1.94456125459783,0.00415721361277502,0.0460294274123056,0.0374481795703349,543,"tags=92%, list=37%, signal=58%","BDP1/MED30/TAF11/GTF2B/BAZ2A/TAF3/NFKBIZ/MIS18BP1/RAD51C/ATAD2B/CENPC"
"GO:0000902","cell morphogenesis",87,0.416208375390737,1.9375303773485,0.00413787574245858,0.0460294274123056,0.0374481795703349,245,"tags=28%, list=17%, signal=24%","FN1/SPP1/APOE/SLC11A2/IL7R/ACTN1/SLC1A3/ADAM8/FMNL2/ALCAM/CCL2/ST14/YWHAH/CLIC4/NRP1/SKIL/CORO1C/NRP2/APP/PRKCA/VEGFA/PGRMC1/SEMA4D/DOCK10"
"GO:0045597","positive regulation of cell differentiation",108,0.378822917784114,1.83634196394289,0.00417706107596291,0.0460294274123056,0.0374481795703349,278,"tags=31%, list=19%, signal=28%","FN1/TREM2/TGM2/MMP14/ADM/IL7R/SNAI1/ADAM8/ETV5/HSPA1B/SLC7A5/ENG/IL4I1/AXL/INHBA/CEBPB/TGFBR1/PIM1/HSPA1A/PNP/SRRT/NRP1/SERPINF1/SKIL/CORO1C/APP/PRKCA/VEGFA/SEMA4D/MDM2/IL6R/ZC3H12A/SPINT1/IL2RG"
"GO:0007548","sex differentiation",30,0.565522660775137,2.07112053111291,0.00428622280780893,0.0468094276129642,0.0380827646438688,130,"tags=37%, list=9%, signal=34%","NUPR1/LHFPL2/MMP14/MMP19/RETN/FKBP4/MERTK/AXL/INHBA/CEBPB/TGFBR1"
"GO:0150115","cell-substrate junction organization",19,0.629117583121451,2.03598927820015,0.00433391157724563,0.046976028356009,0.0382183060766615,82,"tags=26%, list=6%, signal=25%","FN1/MMP14/ACTN1/ITGA5/SDC4"
"GO:0040008","regulation of growth",61,0.459983263122222,2.02784817464094,0.00435008229473648,0.046976028356009,0.0382183060766615,239,"tags=31%, list=16%, signal=27%","FN1/SPP1/APOE/MMP14/FBP1/SPHK1/HSPA1B/INHBA/TGFBR1/CD38/MT1F/PIM1/HSPA1A/NRP1/APP/VEGFA/ACSL4/SESN2/SEMA4D"
"GO:0009893","positive regulation of metabolic process",386,0.278970514209269,1.52695225566857,0.00443074944598356,0.0475813259949235,0.0387107583175406,216,"tags=19%, list=15%, signal=23%","FN1/SPP1/NUPR1/CLEC5A/TREM2/MMP12/C3/APOE/BAG3/SCD/MMP14/ADM/IL7R/SNAI1/ASPH/ACTN1/HPSE/ADAM8/CD81/DNAJA4/ZFAND2A/BNIP3/ID3/ABCG1/ETV5/SPHK1/HSPH1/SLC5A3/HSPB1/IL1RAP/HSPA1B/SLC25A37/SLC11A1/HK2/SLC7A5/ENG/ITGAX/FABP5/PLK3/ACSL3/IL4I1/INHBA/CEBPB/MMP9/TGFBR1/CCL2/SCOC/TNFSF12/CD38/YWHAH/HAVCR2/PIM1/IER5/HSPA1A/PNP/INO80C/MIF/SOAT1/HMOX1/GSN/HSPD1/NRP1/GBP5/HSPA5/ATF5/HMGA1/APP/NFAT5/FPR2/G0S2/NAA15/TSC22D1/PRKCA/VEGFB/VEGFA"
"GO:0045732","positive regulation of protein catabolic process",38,0.513769240676698,2.00814996550638,0.00450568265772188,0.0481186993225215,0.0391479493494417,162,"tags=26%, list=11%, signal=24%","NUPR1/TREM2/APOE/ADAM8/CD81/ZFAND2A/HSPA1B/PLK3/TNFSF12/HSPA1A"
"GO:0010977","negative regulation of neuron projection development",16,0.643510946171299,1.98869159395251,0.00456808598069313,0.0485170890147243,0.0394720674098065,255,"tags=50%, list=18%, signal=42%","SPP1/APOE/FKBP4/PMP22/CD38/NRP1/DENND5A/MDM2"
"GO:0030100","regulation of endocytosis",52,0.464007968590187,1.96394841881118,0.00462938941783795,0.0488995068015342,0.0397831912007472,304,"tags=40%, list=21%, signal=33%","TREM2/C3/APOE/TGM2/APOC1/SPHK1/SLC11A1/MERTK/RALA/ITGAV/AXL/CCL2/APP/FPR2/VEGFA/MDM2/TLR2/IL2RG/FGR/CD151/PIK3CB"
"GO:0010646","regulation of cell communication",374,0.276763939858924,1.51038283080966,0.00468616883301476,0.0492302410555301,0.0400522667993367,233,"tags=20%, list=16%, signal=22%","FN1/SPP1/NUPR1/TREM2/MMP12/C3/PLAU/APOE/TGM2/GPNMB/MMP14/CD109/ADM/IL7R/SNAI1/RETN/DHRS3/ASPH/SLC1A3/HPSE/ADAM8/CD81/PPIF/ITGA5/FBP1/SPHK1/HSPB1/HSPA1B/UGCG/MERTK/ENG/RALA/FABP5/DENND3/PLK3/ATP2C1/SLC20A1/ITGAV/AXL/INHBA/MMP9/TGFBR1/SAP30/CCL2/TNFSF12/CD38/YWHAH/HAVCR2/PIM1/HSPA1A/NEK6/MIF/PEA15/HMOX1/NRP1/PSMA6/GBP5/HSPA5/RPF2/SKIL/APP/NFAT5/FPR2/G0S2/TSC22D1/PRKCA/VEGFB/VEGFA/ACSL4/DUSP4/TNIP1/SESN2/PIK3IP1"
"GO:0090207","regulation of triglyceride metabolic process",11,0.724127963146224,2.0105320834557,0.00477975829156333,0.0494078758159996,0.040196785182075,14,"tags=27%, list=1%, signal=27%","C3/APOE/APOC1"
"GO:0036230","granulocyte activation",12,-0.575256651742267,-1.92377418969824,0.00474235091453892,0.0494078758159996,0.040196785182075,480,"tags=83%, list=33%, signal=56%","SYK/PRAM1/VAMP2/CCL5/MYD88/LILRA2/CLEC12A/DNASE1L3/FCER1A/CTSG"
"GO:0001817","regulation of cytokine production",130,0.362720770655381,1.79138499554471,0.00477270585351508,0.0494078758159996,0.040196785182075,187,"tags=21%, list=13%, signal=20%","FN1/CLEC5A/TREM2/MMP12/C3/GPNMB/HPSE/ADAM8/CD81/ACP5/SPHK1/HSPB1/IL1RAP/HSPA1B/SLC11A1/MERTK/SLC7A5/AXL/INHBA/CEBPB/HAVCR2/HSPA1A/PNP/MIF/HMOX1/HSPD1/GBP5"
"GO:0090066","regulation of anatomical structure size",48,0.50065580856897,2.08663458089101,0.00484687614109371,0.0498351679826284,0.040544417440056,33,"tags=10%, list=2%, signal=11%","FN1/SPP1/APOE/ADM/IL7R"
